datetime,voltage,battery_temp,battery_soc
2023-04-29 14:36:03.883739,8120.000000000001,1.0,91.17,
2023-04-29 14:37:04.416920,8120.000000000001,1.0,91.17,
2023-04-29 14:38:04.205746,8120.000000000001,1.0,91.17,
2023-04-29 14:39:04.259969,8120.000000000001,0.0,91.17,
2023-04-29 14:42:04.517311,8120.000000000001,0.0,91.17,
2023-04-29 14:43:04.562410,8120.000000000001,-1.0,85.29,
2023-04-29 14:45:04.973922,8106.666666666665,-1.0,85.29,
2023-04-29 14:46:04.998092,8106.666666666665,-1.0,85.29,
2023-04-29 14:47:04.890749,8106.666666666665,-1.0,85.29,
2023-04-29 14:50:04.954059,8106.666666666665,-2.0,85.29,
2023-04-29 14:51:05.026982,8106.666666666665,-3.0,85.29,
2023-04-29 14:52:05.002262,8106.666666666665,-3.0,85.29,
2023-04-29 14:55:04.921238,8093.333333333334,-4.0,85.29,
2023-04-29 15:20:06.490076,8146.666666666666,-9.0,85.29,
2023-04-29 15:21:06.426957,8146.666666666666,-9.0,85.29,
2023-04-29 15:24:06.467996,8146.666666666666,-8.0,85.29,
2023-04-29 15:31:06.606226,8160.0,-7.0,85.29,
2023-04-29 15:32:06.695774,8160.0,-7.0,85.29,
2023-04-29 15:33:06.693092,8160.0,-6.0,85.29,
2023-04-29 15:34:06.697498,8146.666666666666,-4.0,85.29,
2023-04-29 15:35:06.746251,8146.666666666666,-4.0,85.29,
2023-04-29 15:36:06.703403,8160.0,-5.0,85.29,
2023-04-29 15:37:01.611642,8160.0,-5.0,85.29,
2023-04-29 17:20:50.102663,8160.0,-2.0,85.29,
2023-04-29 15:38:01.923501,8146.666666666666,-5.0,85.29,
2023-04-29 15:39:01.915181,8160.0,-5.0,85.29,
2023-04-29 15:40:01.980331,8160.0,-4.0,85.29,
2023-04-29 15:41:02.023664,8160.0,-4.0,85.29,
2023-04-29 15:42:02.044005,8160.0,-4.0,85.29,
2023-04-29 15:43:01.925579,8160.0,-4.0,85.29,
2023-04-29 15:44:01.967795,8173.333333333334,-4.0,85.29,
2023-04-29 15:45:02.634362,8173.333333333334,-4.0,85.29,
2023-04-29 15:46:02.087140,8346.666666666668,-3.0,85.29,
2023-04-29 15:47:03.149588,8173.333333333334,-3.0,85.29,
2023-04-29 15:48:03.112945,8173.333333333334,-3.0,85.29,
2023-04-30 01:27:40.756423,8160.0,2.0,91.17,
2023-04-29 16:11:59.764499,8120.000000000001,2.0,91.17,
2023-04-29 16:13:01.454968,8120.000000000001,1.0,91.17,
2023-04-29 16:15:00.045490,8120.000000000001,1.0,91.17,
2023-04-29 16:16:02.167392,8120.000000000001,1.0,91.17,
2023-04-29 16:18:03.818042,8120.000000000001,0.0,91.17,
2023-04-29 17:13:49.808335,8160.0,-2.0,85.29,
2023-04-29 17:14:50.051005,8160.0,-2.0,85.29,
2023-04-29 17:15:50.039893,8160.0,-2.0,85.29,
2023-04-29 17:16:50.136427,8160.0,-2.0,85.29,
2023-04-29 17:17:50.417125,8160.0,-3.0,85.29,
2023-04-29 17:18:50.107080,8160.0,-2.0,85.29,
2023-04-29 17:19:50.106845,8160.0,-2.0,85.29,
2023-04-29 17:21:50.133583,8160.0,-2.0,85.29,
2023-04-29 17:22:50.100969,8160.0,-2.0,85.29,
2023-04-29 17:23:50.128130,8173.333333333334,-1.0,85.29,
2023-04-29 17:24:50.243412,8173.333333333334,-1.0,85.29,
2023-04-29 17:46:50.883119,8120.000000000001,1.0,91.17,
2023-04-29 17:47:50.879553,8120.000000000001,1.0,91.17,
2023-04-29 17:48:51.162489,8120.000000000001,1.0,91.17,
2023-04-29 17:49:51.088102,8120.000000000001,1.0,91.17,
2023-04-29 17:50:51.096128,8120.000000000001,0.0,91.17,
2023-04-29 17:53:36.137810,8106.666666666665,0.0,91.17,
2023-04-29 17:55:36.228568,8120.000000000001,-1.0,85.29,
2023-04-29 18:48:41.728817,8146.666666666666,-4.0,85.29,
2023-04-29 18:49:41.942370,8146.666666666666,-4.0,85.29,
2023-04-29 18:50:41.670825,8146.666666666666,-4.0,85.29,
2023-04-29 18:51:41.661497,8160.0,-2.0,85.29,
2023-04-29 18:52:41.744894,8160.0,-1.0,85.29,
2023-04-29 18:53:41.685970,8173.333333333334,-2.0,85.29,
2023-04-29 18:54:41.791800,8160.0,-2.0,85.29,
2023-04-29 18:55:41.730833,8173.333333333334,-2.0,85.29,
2023-04-29 18:56:41.756451,8160.0,-2.0,85.29,
2023-04-29 18:57:41.756277,8160.0,-2.0,85.29,
2023-04-29 19:09:27.086087,8160.0,3.0,91.17,
2023-04-29 19:10:27.506403,8160.0,3.0,91.17,
2023-04-29 19:11:27.465732,8160.0,3.0,91.17,
2023-04-29 19:12:27.546570,8160.0,3.0,91.17,
2023-04-29 19:13:27.441511,8160.0,2.0,91.17,
2023-04-29 19:14:27.386506,8133.333333333333,2.0,91.17,
2023-04-29 19:16:27.391705,8133.333333333333,2.0,91.17,
2023-04-29 19:17:27.508368,8120.000000000001,2.0,91.17,
2023-04-29 19:18:27.603158,8133.333333333333,2.0,91.17,
2023-04-29 20:15:18.693852,8146.666666666666,-6.0,85.29,
2023-04-29 20:16:18.881425,8160.0,-5.0,85.29,
2023-04-29 20:17:18.893498,8160.0,-4.0,85.29,
2023-04-29 20:18:19.375875,8146.666666666666,-4.0,85.29,
2023-04-29 20:19:19.174389,8146.666666666666,-4.0,85.29,
2023-04-29 20:21:19.318139,8146.666666666666,-4.0,85.29,
2023-04-29 20:42:21.168369,8160.0,1.0,91.17,
2023-04-29 20:43:21.203601,8160.0,1.0,91.17,
2023-04-29 20:44:21.806902,8160.0,2.0,91.17,
2023-04-29 20:45:22.341504,8160.0,3.0,91.17,
2023-04-29 20:46:21.983923,8160.0,3.0,91.17,
2023-04-29 20:47:22.137085,8160.0,3.0,91.17,
2023-04-29 20:48:21.940276,8146.666666666666,3.0,91.17,
2023-04-29 20:49:21.994001,8133.333333333333,3.0,91.17,
2023-04-29 20:50:22.003662,8133.333333333333,3.0,91.17,
2023-04-29 20:51:21.965060,8133.333333333333,2.0,91.17,
2023-04-29 20:52:21.972727,8133.333333333333,2.0,91.17,
2023-04-29 20:53:22.363539,8120.000000000001,2.0,91.17,
2023-04-29 20:54:22.420397,8133.333333333333,2.0,91.17,
2023-04-29 21:10:09.564488,8106.666666666665,-2.0,85.29,
2023-04-29 22:16:14.368719,8160.0,0.0,91.17,
2023-04-29 22:17:14.348060,8160.0,0.0,91.17,
2023-04-29 22:18:14.522311,8160.0,0.0,91.17,
2023-04-29 22:18:59.854682,8160.0,1.0,91.17,
2023-04-29 22:19:59.993454,8160.0,1.0,91.17,
2023-04-29 22:21:00.060950,8160.0,1.0,91.17,
2023-04-29 22:22:00.139736,8160.0,2.0,91.17,
2023-04-29 22:23:01.475018,8133.333333333333,3.0,91.17,
2023-04-29 22:24:02.136312,8133.333333333333,3.0,91.17,
2023-04-29 22:25:00.580722,8133.333333333333,2.0,91.17,
2023-04-29 22:26:01.947809,8133.333333333333,2.0,91.17,
2023-04-29 22:27:00.421768,8133.333333333333,3.0,91.17,
2023-04-29 22:28:00.395288,8133.333333333333,2.0,91.17,
2023-04-29 22:29:00.810483,8120.000000000001,2.0,91.17,
2023-04-29 22:30:00.761990,8120.000000000001,2.0,91.17,
2023-04-29 23:11:05.920971,8133.333333333333,-7.0,85.29,
2023-04-29 23:12:05.889481,8133.333333333333,-7.0,85.29,
2023-04-29 23:13:05.897091,8133.333333333333,-7.0,85.29,
2023-04-29 23:14:05.889725,8146.666666666666,-7.0,85.29,
2023-04-29 23:15:05.921806,8146.666666666666,-7.0,85.29,
2023-04-29 23:16:05.871838,8146.666666666666,-7.0,85.29,
2023-04-29 23:49:53.476173,8173.333333333334,0.0,91.17,
2023-04-29 23:50:53.958819,8160.0,1.0,91.17,
2023-04-29 23:52:02.614106,8160.0,1.0,91.17,
2023-04-29 23:52:56.030638,8160.0,1.0,91.17,
2023-04-29 23:53:52.344873,8160.0,1.0,91.17,
2023-04-29 23:54:52.368888,8160.0,1.0,91.17,
2023-04-29 23:55:52.368757,8146.666666666666,1.0,91.17,
2023-04-29 23:56:52.505543,8160.0,1.0,91.17,
2023-04-29 23:57:52.686535,8133.333333333333,2.0,91.17,
2023-04-29 23:58:52.525804,8133.333333333333,2.0,91.17,
2023-04-29 23:59:52.548118,8133.333333333333,2.0,91.17,
2023-04-30 00:00:52.574159,8133.333333333333,2.0,91.17,
2023-04-30 00:01:52.628572,8133.333333333333,2.0,91.17,
2023-04-30 00:02:52.595669,8133.333333333333,2.0,91.17,
2023-04-30 00:03:52.649346,8133.333333333333,2.0,91.17,
2023-04-30 00:04:52.644456,8120.000000000001,2.0,91.17,
2023-04-30 00:06:52.677462,8120.000000000001,1.0,91.17,
2023-04-30 00:07:52.613794,8120.000000000001,1.0,91.17,
2023-04-30 00:08:52.674637,8120.000000000001,1.0,91.17,
2023-04-30 00:17:52.744019,8106.666666666665,-2.0,85.29,
2023-04-30 00:44:40.537172,8133.333333333333,-8.0,85.29,
2023-04-30 00:45:40.559654,8133.333333333333,-7.0,85.29,
2023-04-30 00:47:40.517104,8133.333333333333,-7.0,85.29,
2023-04-30 00:48:40.550599,8133.333333333333,-7.0,85.29,
2023-04-30 00:49:40.539312,8146.666666666666,-7.0,85.29,
2023-04-30 00:50:40.752013,8160.0,-7.0,85.29,
2023-04-30 01:05:49.347314,8146.666666666666,-4.0,85.29,
2023-04-30 01:08:07.558886,8160.0,-4.0,85.29,
2023-04-30 01:09:58.572238,8160.0,-3.0,85.29,
2023-04-30 01:24:40.734117,8160.0,2.0,91.17,
2023-04-30 01:25:40.817834,8160.0,2.0,91.17,
2023-04-30 01:26:40.888616,8160.0,2.0,91.17,
2023-04-30 01:28:40.928142,8160.0,2.0,91.17,
2023-04-30 01:30:41.193149,8160.0,2.0,91.17,
2023-04-30 01:31:41.172668,8160.0,2.0,91.17,
2023-04-30 01:46:43.449814,8120.000000000001,0.0,91.17,
2023-04-30 01:47:43.440136,8120.000000000001,0.0,91.17,
2023-04-30 01:48:43.511281,8106.666666666665,0.0,91.17,
2023-04-30 01:50:43.457713,8106.666666666665,-1.0,85.29,
2023-04-30 01:51:43.544427,8106.666666666665,-1.0,85.29,
2023-04-30 01:52:43.598453,8106.666666666665,-1.0,85.29,
2023-04-30 01:53:43.564905,8106.666666666665,-2.0,85.29,
2023-04-30 01:54:43.826715,8106.666666666665,-2.0,85.29,
2023-04-30 01:55:43.550824,8106.666666666665,-2.0,85.29,
2023-04-30 01:56:43.589221,8106.666666666665,-3.0,85.29,
2023-04-30 01:58:43.582769,8106.666666666665,-4.0,85.29,
2023-04-30 02:24:29.908133,8146.666666666666,-7.0,85.29,
2023-04-30 02:25:29.935207,8146.666666666666,-7.0,85.29,
2023-04-30 02:35:30.467111,8160.0,-5.0,85.29,
2023-04-30 02:36:30.428549,8160.0,-5.0,85.29,
2023-04-30 02:37:25.346837,8146.666666666666,-5.0,85.29,
2023-04-30 02:38:25.419774,8146.666666666666,-5.0,85.29,
2023-04-30 02:40:25.698918,8160.0,-2.0,85.29,
2023-04-30 02:41:25.577642,8160.0,-3.0,85.29,
2023-04-30 03:04:26.378243,8160.0,2.0,91.17,
2023-04-30 03:06:26.386391,8146.666666666666,2.0,91.17,
2023-04-30 03:07:26.358157,8133.333333333333,2.0,91.17,
2023-04-30 03:08:26.397485,8133.333333333333,2.0,91.17,
2023-04-30 03:09:26.513465,8133.333333333333,2.0,91.17,
2023-04-30 03:10:26.517696,8133.333333333333,2.0,91.17,
2023-04-30 03:11:26.414554,8133.333333333333,2.0,91.17,
2023-04-30 03:12:26.383333,8133.333333333333,2.0,91.17,
2023-04-30 03:14:26.393053,8120.000000000001,2.0,91.17,
2023-04-30 03:15:26.436758,8120.000000000001,1.0,91.17,
2023-04-30 03:17:26.463444,8120.000000000001,1.0,91.17,
2023-04-30 03:18:26.475308,8120.000000000001,1.0,91.17,
2023-04-30 03:19:26.530653,8120.000000000001,0.0,91.17,
2023-04-30 03:20:26.572308,8120.000000000001,0.0,91.17,
2023-04-30 03:21:26.539612,8120.000000000001,0.0,91.17,
2023-04-30 04:05:12.536629,8146.666666666666,-7.0,85.29,
2023-04-30 04:08:12.552801,8160.0,-5.0,85.29,
2023-04-30 04:09:12.528524,8146.666666666666,-4.0,85.29,
2023-04-30 04:10:12.567449,8146.666666666666,-5.0,85.29,
2023-04-30 04:11:12.553154,8160.0,-5.0,85.29,
2023-04-30 04:12:12.583567,8146.666666666666,-5.0,85.29,
2023-04-30 04:14:12.617960,8160.0,-4.0,85.29,
2023-04-30 04:23:12.700923,8173.333333333334,-2.0,85.29,
2023-04-30 04:24:12.634684,8173.333333333334,-2.0,85.29,
2023-04-30 04:25:12.696637,8173.333333333334,-2.0,85.29,
2023-04-30 04:26:12.637397,8173.333333333334,-2.0,85.29,
2023-04-30 04:27:12.674924,8173.333333333334,-1.0,85.29,
2023-04-30 04:29:12.676793,8160.0,-1.0,85.29,
2023-04-30 04:39:12.932858,8160.0,3.0,91.17,
2023-04-30 04:40:12.930741,8160.0,3.0,91.17,
2023-04-30 04:41:12.919048,8160.0,3.0,91.17,
2023-04-30 04:42:13.081860,8133.333333333333,3.0,91.17,
2023-04-30 04:43:12.969236,8133.333333333333,2.0,91.17,
2023-04-30 04:44:12.972174,8133.333333333333,2.0,91.17,
2023-04-30 04:45:12.960576,8133.333333333333,2.0,91.17,
2023-04-30 04:46:12.984586,8120.000000000001,2.0,91.17,
2023-04-30 04:47:12.942313,8133.333333333333,2.0,91.17,
2023-04-30 04:48:13.026075,8133.333333333333,2.0,91.17,
2023-04-30 04:49:12.944294,8120.000000000001,1.0,91.17,
2023-04-30 04:50:13.078432,8120.000000000001,1.0,91.17,
2023-04-30 05:42:58.884490,8146.666666666666,-6.0,85.29,
2023-04-30 05:43:58.853600,8160.0,-6.0,85.29,
2023-04-30 05:44:58.862832,8146.666666666666,-6.0,85.29,
2023-04-30 05:45:58.910531,8146.666666666666,-6.0,85.29,
2023-04-30 05:46:58.950320,8146.666666666666,-4.0,85.29,
2023-04-30 05:47:59.012499,8160.0,-4.0,85.29,
2023-04-30 05:49:58.982850,8160.0,-4.0,85.29,
2023-04-30 05:55:59.005616,8160.0,-3.0,85.29,
2023-04-30 05:56:58.993917,8160.0,-3.0,85.29,
2023-04-30 05:57:59.004707,8173.333333333334,-2.0,85.29,
2023-04-30 05:58:59.121645,8173.333333333334,-2.0,85.29,
2023-04-30 05:59:58.954306,8160.0,-2.0,85.29,
2023-04-30 06:00:59.100866,8160.0,-2.0,85.29,
2023-04-30 07:36:42.499883,8173.333333333334,-1.0,85.29,
2023-04-30 06:01:59.020835,8160.0,-2.0,85.29,
2023-04-30 06:02:59.034348,8160.0,0.0,91.17,
2023-04-30 06:03:59.019975,8160.0,0.0,91.17,
2023-04-30 06:12:59.157373,8160.0,2.0,91.17,
2023-04-30 06:13:59.309848,8160.0,1.0,91.17,
2023-04-30 06:14:59.181591,8160.0,2.0,91.17,
2023-04-30 06:15:59.749480,8133.333333333333,2.0,91.17,
2023-04-30 06:16:59.227983,8133.333333333333,2.0,91.17,
2023-04-30 06:17:59.268942,8133.333333333333,2.0,91.17,
2023-04-30 06:18:59.379443,8133.333333333333,2.0,91.17,
2023-04-30 06:19:59.283507,8133.333333333333,2.0,91.17,
2023-04-30 06:20:59.305854,8133.333333333333,2.0,91.17,
2023-04-30 06:21:59.339550,8133.333333333333,2.0,91.17,
2023-04-30 07:25:57.242372,8146.666666666666,-4.0,85.29,
2023-04-30 07:26:57.218636,8146.666666666666,-4.0,85.29,
2023-04-30 07:27:59.664672,8160.0,-4.0,85.29,
2023-04-30 07:28:57.446047,8173.333333333334,-4.0,85.29,
2023-04-30 07:29:57.434873,8160.0,-2.0,85.29,
2023-04-30 07:30:57.398112,8173.333333333334,-1.0,85.29,
2023-04-30 07:31:57.422690,8360.0,-2.0,85.29,
2023-04-30 07:32:57.382513,8173.333333333334,-2.0,85.29,
2023-04-30 07:33:57.421911,8173.333333333334,-2.0,85.29,
2023-04-30 07:34:57.387274,8160.0,-2.0,85.29,
2023-04-30 07:35:42.449687,8160.0,-1.0,85.29,
2023-04-30 07:37:42.846166,8173.333333333334,-1.0,85.29,
2023-04-30 07:38:43.203320,8173.333333333334,-1.0,85.29,
2023-04-30 07:47:43.432816,8160.0,3.0,91.17,
2023-04-30 07:48:43.387027,8160.0,3.0,91.17,
2023-04-30 07:49:43.508325,8160.0,3.0,91.17,
2023-04-30 07:50:43.457901,8133.333333333333,3.0,91.17,
2023-04-30 07:51:43.427334,8133.333333333333,3.0,91.17,
2023-04-30 07:52:43.398196,8133.333333333333,2.0,91.17,
2023-04-30 07:53:43.390756,8133.333333333333,2.0,91.17,
2023-04-30 07:58:43.389088,8120.000000000001,1.0,91.17,
2023-04-30 07:59:43.415087,8120.000000000001,1.0,91.17,
2023-04-30 08:00:43.565410,8120.000000000001,1.0,91.17,
2023-04-30 08:01:43.476504,8120.000000000001,1.0,91.17,
2023-04-30 08:02:43.476789,8120.000000000001,0.0,91.17,
2023-04-30 08:03:43.419745,8120.000000000001,0.0,91.17,
2023-04-30 08:42:41.177075,8146.666666666666,-7.0,85.29,
2023-04-30 08:44:41.259149,8146.666666666666,-7.0,85.29,
2023-04-30 08:45:41.225056,8146.666666666666,-7.0,85.29,
2023-04-30 08:56:41.490508,8160.0,-3.0,85.29,
2023-04-30 08:58:41.574290,8160.0,-3.0,85.29,
2023-04-30 08:59:41.596352,8160.0,-3.0,85.29,
2023-04-30 09:00:41.689140,8160.0,-3.0,85.29,
2023-04-30 09:01:41.646749,8160.0,-3.0,85.29,
2023-04-30 09:02:41.771466,8160.0,-3.0,85.29,
2023-04-30 09:03:41.825226,8160.0,-2.0,85.29,
2023-04-30 09:04:41.891463,8160.0,-2.0,85.29,
2023-04-30 09:05:43.075683,8160.0,-2.0,85.29,
2023-04-30 09:06:43.135500,8173.333333333334,-1.0,85.29,
2023-04-30 09:07:43.171751,8173.333333333334,-1.0,85.29,
2023-04-30 09:08:43.252868,8173.333333333334,-1.0,85.29,
2023-04-30 09:09:43.346386,8160.0,-1.0,85.29,
2023-04-30 09:10:43.191653,8160.0,-1.0,85.29,
2023-04-30 09:11:43.287841,8160.0,-1.0,85.29,
2023-04-30 09:21:28.795382,8160.0,2.0,91.17,
2023-04-30 09:30:28.956927,8133.333333333333,3.0,91.17,
2023-04-30 09:31:28.870906,8133.333333333333,2.0,91.17,
2023-04-30 09:32:28.923844,8133.333333333333,2.0,91.17,
2023-04-30 09:33:28.887367,8120.000000000001,2.0,91.17,
2023-04-30 09:35:28.977938,8120.000000000001,2.0,91.17,
2023-04-30 09:36:28.944249,8120.000000000001,2.0,91.17,
2023-04-30 09:48:29.494729,8106.666666666665,-2.0,85.29,
2023-04-30 09:49:29.393355,8106.666666666665,-2.0,85.29,
2023-04-30 09:51:29.418139,8106.666666666665,-3.0,85.29,
2023-04-30 10:31:30.299347,8160.0,-4.0,85.29,
2023-04-30 10:32:30.278185,8160.0,-4.0,85.29,
2023-04-30 10:33:30.338549,8160.0,-4.0,85.29,
2023-04-30 10:34:30.227406,8160.0,-4.0,85.29,
2023-04-30 10:35:30.346866,8146.666666666666,-4.0,85.29,
2023-04-30 10:36:30.386928,8146.666666666666,-4.0,85.29,
2023-04-30 10:37:25.267630,8160.0,-3.0,85.29,
2023-04-30 10:38:25.839157,8160.0,-2.0,85.29,
2023-04-30 10:39:25.929350,8160.0,-2.0,85.29,
2023-04-30 10:40:25.872652,8173.333333333334,0.0,91.17,
2023-04-30 10:41:25.882264,8173.333333333334,-1.0,85.29,
2023-04-30 10:42:25.910129,8173.333333333334,-1.0,85.29,
2023-04-30 10:43:25.879174,8173.333333333334,-1.0,85.29,
2023-04-30 10:44:25.869484,8160.0,-1.0,85.29,
2023-04-30 10:45:25.951844,8160.0,-1.0,85.29,
2023-04-30 11:23:11.677850,8106.666666666665,-3.0,85.29,
2023-04-30 11:24:11.652286,8106.666666666665,-3.0,85.29,
2023-04-30 11:25:11.690122,8106.666666666665,-4.0,85.29,
2023-04-30 11:26:11.755234,8093.333333333334,-4.0,85.29,
2023-04-30 11:27:11.786155,8093.333333333334,-4.0,85.29,
2023-04-30 11:28:11.791196,8093.333333333334,-4.0,85.29,
2023-04-30 12:06:13.037917,8146.666666666666,-5.0,85.29,
2023-04-30 12:07:13.051551,8146.666666666666,-4.0,85.29,
2023-04-30 12:08:13.027564,8146.666666666666,-4.0,85.29,
2023-04-30 12:09:13.020403,8146.666666666666,-4.0,85.29,
2023-04-30 12:10:13.133485,8146.666666666666,-4.0,85.29,
2023-04-30 12:11:13.043375,8146.666666666666,-4.0,85.29,
2023-04-30 12:40:13.625990,8120.000000000001,1.0,91.17,
2023-04-30 12:55:59.014985,8106.666666666665,-3.0,85.29,
2023-04-30 12:56:58.857222,8106.666666666665,-3.0,85.29,
2023-04-30 12:58:58.867742,8093.333333333334,-4.0,85.29,
2023-04-30 12:59:58.977370,8093.333333333334,-4.0,85.29,
2023-04-30 13:00:58.901316,8093.333333333334,-4.0,85.29,
2023-04-30 13:01:59.473596,8093.333333333334,-5.0,85.29,
2023-04-30 13:26:01.932484,8133.333333333333,-7.0,85.29,
2023-04-30 13:26:59.589318,8146.666666666666,-7.0,85.29,
2023-04-30 13:28:01.001322,8146.666666666666,-7.0,85.29,
2023-04-30 13:28:59.830648,8160.0,-7.0,85.29,
2023-04-30 13:33:59.873246,8146.666666666666,-7.0,85.29,
2023-04-30 13:34:59.905470,8160.0,-5.0,85.29,
2023-04-30 13:37:56.399818,8146.666666666666,-5.0,85.29,
2023-04-30 13:44:56.484910,8160.0,-4.0,85.29,
2023-04-30 13:45:56.443160,8160.0,-4.0,85.29,
2023-04-30 13:46:56.455222,8160.0,-3.0,85.29,
2023-04-30 13:48:56.438535,8160.0,-2.0,85.29,
2023-04-30 13:49:56.442122,8173.333333333334,-2.0,85.29,
2023-04-30 13:50:56.469311,8173.333333333334,-3.0,85.29,
2023-04-30 13:51:56.490317,8173.333333333334,-2.0,85.29,
2023-04-30 14:11:53.084927,8133.333333333333,2.0,91.17,
2023-04-30 14:12:50.523111,8120.000000000001,1.0,91.17,
2023-04-30 14:13:50.378868,8133.333333333333,1.0,91.17,
2023-04-30 14:14:50.408722,8120.000000000001,1.0,91.17,
2023-04-30 14:15:50.369361,8120.000000000001,1.0,91.17,
2023-04-30 14:16:50.393320,8120.000000000001,1.0,91.17,
2023-04-30 14:19:50.362807,8120.000000000001,0.0,91.17,
2023-04-30 14:20:50.344223,8120.000000000001,0.0,91.17,
2023-04-30 14:24:50.440462,8120.000000000001,-1.0,85.29,
2023-04-30 14:28:51.092385,8106.666666666665,-2.0,85.29,
2023-04-30 14:29:50.802938,8106.666666666665,-3.0,85.29,
2023-04-30 14:30:50.783489,8106.666666666665,-3.0,85.29,
2023-04-30 14:31:50.916706,8106.666666666665,-3.0,85.29,
2023-04-30 14:33:51.231188,8106.666666666665,-4.0,85.29,
2023-04-30 14:34:51.156581,8106.666666666665,-4.0,85.29,
2023-04-30 15:07:43.318118,8160.0,-7.0,85.29,
2023-04-30 15:08:43.651652,8146.666666666666,-7.0,85.29,
2023-04-30 15:09:43.538675,8160.0,-7.0,85.29,
2023-04-30 15:10:43.631168,8346.666666666668,-6.0,85.29,
2023-04-30 15:11:43.462089,8160.0,-5.0,85.29,
2023-04-30 15:12:43.716242,8160.0,-5.0,85.29,
2023-04-30 15:13:43.488211,8146.666666666666,-5.0,85.29,
2023-04-30 15:14:43.994116,8146.666666666666,-5.0,85.29,
2023-04-30 15:15:43.636351,8146.666666666666,-5.0,85.29,
2023-04-30 15:16:43.861344,8146.666666666666,-4.0,85.29,
2023-04-30 15:17:43.607507,8160.0,-4.0,85.29,
2023-04-30 15:18:43.799403,8173.333333333334,-4.0,85.29,
2023-04-30 15:19:43.676414,8346.666666666668,-4.0,85.29,
2023-04-30 15:20:43.692313,8346.666666666668,-4.0,85.29,
2023-04-30 15:21:43.974219,8346.666666666668,-3.0,85.29,
2023-04-30 15:22:45.009986,8173.333333333334,-4.0,85.29,
2023-04-30 15:23:43.948256,8173.333333333334,-3.0,85.29,
2023-04-30 15:24:43.970997,8173.333333333334,-3.0,85.29,
2023-04-30 15:25:44.005243,8160.0,-3.0,85.29,
2023-04-30 15:26:44.037388,8160.0,-2.0,85.29,
2023-04-30 15:52:47.014168,8120.000000000001,2.0,91.17,
2023-04-30 15:53:46.499463,8120.000000000001,2.0,91.17,
2023-04-30 15:54:46.525550,8120.000000000001,2.0,91.17,
2023-04-30 15:56:46.623416,8120.000000000001,1.0,91.17,
2023-04-30 15:57:46.562668,8120.000000000001,1.0,91.17,
2023-04-30 15:58:46.576963,8120.000000000001,0.0,91.17,
2023-04-30 16:34:32.982259,8146.666666666666,-7.0,85.29,
2023-04-30 16:50:26.196793,8160.0,-4.0,85.29,
2023-04-30 16:51:26.184532,8160.0,-4.0,85.29,
2023-04-30 16:52:26.302696,8160.0,-4.0,85.29,
2023-04-30 16:53:26.336187,8146.666666666666,-4.0,85.29,
2023-04-30 16:54:26.222626,8160.0,-3.0,85.29,
2023-04-30 16:55:26.354885,8160.0,-3.0,85.29,
2023-04-30 16:56:26.226105,8160.0,-3.0,85.29,
2023-04-30 16:57:26.233154,8160.0,-3.0,85.29,
2023-04-30 16:58:26.235550,8160.0,-2.0,85.29,
2023-04-30 16:59:26.277699,8160.0,-2.0,85.29,
2023-04-30 17:00:26.319636,8160.0,-2.0,85.29,
2023-04-30 17:01:26.244333,8160.0,-2.0,85.29,
2023-04-30 17:03:26.276226,8160.0,-1.0,85.29,
2023-04-30 17:28:26.764667,8120.000000000001,1.0,91.17,
2023-04-30 18:25:27.506524,8160.0,-4.0,85.29,
2023-04-30 18:26:27.490949,8173.333333333334,-4.0,85.29,
2023-04-30 18:27:27.567836,8160.0,-4.0,85.29,
2023-04-30 18:28:12.476946,8160.0,-4.0,85.29,
2023-04-30 18:29:12.530840,8146.666666666666,-4.0,85.29,
2023-04-30 18:30:12.479311,8146.666666666666,-4.0,85.29,
2023-04-30 18:31:12.637835,8160.0,-3.0,85.29,
2023-04-30 18:32:12.598202,8173.333333333334,-3.0,85.29,
2023-04-30 18:33:12.598883,8173.333333333334,-3.0,85.29,
2023-04-30 18:34:12.667195,8173.333333333334,-3.0,85.29,
2023-04-30 18:35:12.630705,8173.333333333334,-2.0,85.29,
2023-04-30 18:36:12.624553,8160.0,-2.0,85.29,
2023-04-30 18:49:13.193254,8160.0,2.0,91.17,
2023-04-30 18:50:13.104135,8160.0,2.0,91.17,
2023-04-30 18:51:13.263262,8160.0,2.0,91.17,
2023-04-30 18:52:13.285580,8160.0,2.0,91.17,
2023-04-30 18:53:13.377703,8133.333333333333,2.0,91.17,
2023-04-30 18:54:13.422226,8133.333333333333,3.0,91.17,
2023-04-30 18:55:13.433227,8133.333333333333,3.0,91.17,
2023-04-30 19:55:14.410429,8160.0,-6.0,85.29,
2023-04-30 19:56:14.367560,8146.666666666666,-6.0,85.29,
2023-04-30 19:57:14.485149,8160.0,-4.0,85.29,
2023-04-30 19:58:14.400444,8160.0,-3.0,85.29,
2023-04-30 19:59:14.361325,8160.0,-4.0,85.29,
2023-04-30 20:00:14.389231,8160.0,-4.0,85.29,
2023-04-30 20:01:14.463363,8160.0,-4.0,85.29,
2023-04-30 20:22:00.906945,8160.0,1.0,91.17,
2023-04-30 20:23:00.923476,8160.0,1.0,91.17,
2023-04-30 20:24:01.037204,8160.0,2.0,91.17,
2023-04-30 20:25:00.943049,8146.666666666666,2.0,91.17,
2023-04-30 20:26:00.976222,8160.0,2.0,91.17,
2023-04-30 20:27:01.010025,8160.0,2.0,91.17,
