,name,stateTxPowerChargeRf,kbFree,bootCount,gsResponseCount,crcErrorCount,stateErrorCount,batteryVoltage,systemVoltage,systemCurrent,batteryTemp,rssi,snr,alsXp,alsXm,alsYp,alsYm,alsZp,alsZm,imuMagX,imuMagY,imuMagZ,imuGyroX,imuGyroY,imuGyroZ,imuTemp1,imuTemp2,imuTemp3,lat,lon,alt,gpsTime
1092,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.133333333333333,8.173333333333334,52.98039215686274,-137,0.0,0,0,0,0,0,0,83.5625,-50.9375,-39.1875,-3.2197265625,1.037109375,-7.0654296875,15,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1093,b'KN6HCC',Idle,20,0,1,138000,19,6,0,0,8.133333333333333,8.173333333333334,52.15686274509804,-137,0.0,0,0,0,0,0,0,79.5625,-3.4375,-36.4375,-3.3115234375,1.6474609375,-7.0654296875,14,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1094,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.133333333333333,8.173333333333334,51.88235294117647,-137,0.0,0,0,0,0,0,0,39.5625,1.0625,-29.0625,-3.0517578125,2.333984375,-7.0654296875,13,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1095,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.120000000000001,8.16,52.98039215686274,-137,0.0,0,0,0,0,0,0,25.5625,-42.9375,-29.1875,-2.6708984375,3.1884765625,-7.00390625,12,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1096,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.120000000000001,8.186666666666667,50.78431372549019,-137,0.0,0,0,0,0,0,0,62.5625,-66.9375,-35.5625,-2.3046875,3.7685546875,-6.8671875,11,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1097,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.120000000000001,8.186666666666667,49.96078431372549,-137,0.0,0,0,0,0,0,0,56.0625,2.5625,-22.8125,-0.2138671875,4.39453125,-6.8212890625,8,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1098,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.106666666666666,8.173333333333334,49.96078431372549,-137,0.0,0,0,0,0,0,0,46.0625,-83.9375,-28.8125,5.447265625,0.8994140625,-4.7919921875,0,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1099,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.106666666666666,8.173333333333334,51.88235294117647,-137,0.0,0,0,0,0,0,0,70.5625,-57.9375,-16.6875,5.615234375,0.244140625,-4.181640625,-1,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1100,b'KN6HCC',Idle,20,1,1,140000,19,6,0,0,8.146666666666667,8.213333333333333,1.6470588235294117,-137,0.0,136,5528,3256,584,1304,280,65.5625,-18.9375,-25.1875,2.685546875,-2.884765625,4.943359375,-2,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1101,b'KN6HCC',Idle,20,1,1,138000,19,6,0,0,8.146666666666667,8.2,1.9215686274509804,-137,0.0,2608,408,1696,288,960,5528,61.5625,-44.9375,-27.6875,3.005859375,-2.2431640625,5.1572265625,-1,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1102,b'KN6HCC',Idle,20,1,1,138000,19,6,0,0,8.16,8.213333333333333,1.9215686274509804,-137,0.0,5528,1024,1832,2696,832,640,37.5625,-55.4375,-23.5625,3.1279296875,-1.3740234375,5.4775390625,0,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1103,b'KN6HCC',Idle,20,1,1,138000,19,6,0,0,8.346666666666668,8.386666666666667,1.9215686274509804,-137,0.0,5528,872,528,2144,2128,1272,73.0625,-41.4375,-20.8125,1.708984375,4.9892578125,4.943359375,4,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1104,b'KN6HCC',Idle,20,1,1,138000,19,6,0,0,8.346666666666668,8.386666666666667,1.9215686274509804,-137,0.0,536,2144,2672,5528,344,112,49.0625,-38.4375,-17.9375,1.0068359375,5.9814453125,4.287109375,5,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1105,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.346666666666668,8.386666666666667,1.9215686274509804,-137,0.0,1872,4440,712,520,1696,5528,24.0625,-20.9375,-21.8125,0.3662109375,6.8662109375,3.5400390625,6,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1106,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.346666666666668,8.386666666666667,2.196078431372549,-137,0.0,2600,296,5528,1120,248,312,47.5625,-13.4375,-31.0625,-0.2138671875,7.4150390625,2.74609375,7,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1107,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.196078431372549,-137,0.0,1760,296,2400,1088,5528,2512,74.0625,-19.4375,-28.3125,-0.763671875,7.5986328125,1.9677734375,7,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1108,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.196078431372549,-137,0.0,984,920,5528,904,456,4928,2.0625,-50.9375,-22.9375,-2.2431640625,7.8427734375,0.4111328125,9,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1109,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.196078431372549,-137,0.0,480,2288,5528,248,5528,520,40.5625,-40.9375,-33.4375,-2.8076171875,7.720703125,0.1826171875,10,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1110,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.196078431372549,-137,0.0,1688,232,336,3392,5528,112,89.5625,-26.9375,-28.8125,-3.373046875,7.30859375,0.1064453125,10,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1111,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.196078431372549,-137,0.0,696,520,1160,5528,456,4256,78.5625,-30.4375,-15.3125,-3.9677734375,6.8203125,0.1220703125,11,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1112,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.186666666666667,2.196078431372549,-137,0.0,648,1216,248,432,160,5528,51.0625,-62.9375,-12.3125,-4.654296875,6.392578125,0.3349609375,11,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1113,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.213333333333333,2.196078431372549,-137,0.0,888,728,1976,608,5528,640,50.5625,-46.9375,-35.8125,-6.2109375,4.68359375,1.4189453125,12,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1114,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.173333333333334,8.213333333333333,2.196078431372549,-137,0.0,5528,344,808,1648,528,2296,70.0625,0.0625,-30.3125,-6.69921875,3.158203125,1.953125,13,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1115,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.36,8.386666666666667,2.196078431372549,-137,0.0,2576,1920,488,5344,632,5528,98.5625,2.5625,-19.3125,-6.791015625,1.373046875,2.3798828125,13,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1116,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.36,8.386666666666667,2.196078431372549,-137,0.0,1072,5528,1040,240,504,4912,105.0625,-48.4375,-17.1875,-6.4697265625,-0.443359375,2.76171875,14,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1117,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.120000000000001,8.186666666666667,50.23529411764706,-137,0.0,0,0,0,0,0,0,93.5625,-0.9375,-34.1875,-3.90625,6.2861328125,-3.357421875,10,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1118,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.4705882352941178,-137,0.0,5528,0,3312,0,0,4728,32.5625,-86.4375,-21.9375,6.1484375,2.5322265625,-2.2890625,18,80.6043956043956,102.84065934065933,512332.11,2023-04-20 19:06:01+00:00
1119,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.120000000000001,8.186666666666667,50.78431372549019,-137,0.0,0,0,0,0,0,0,74.5625,0.5625,-20.5625,-3.341796875,6.4384765625,-3.6474609375,9,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1120,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.120000000000001,8.186666666666667,51.05882352941177,-137,0.0,0,0,0,0,0,0,28.0625,-29.9375,-22.1875,-2.7314453125,6.7744140625,-3.8916015625,9,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1121,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.196078431372549,-137,0.0,176,5528,1272,5528,208,1600,56.5625,-67.9375,-26.9375,-4.7158203125,1.357421875,-6.134765625,8,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1122,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.173333333333334,8.213333333333333,2.196078431372549,-137,0.0,2392,704,72,696,312,5384,48.0625,17.5625,-17.4375,-4.7001953125,3.06640625,-5.615234375,9,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1123,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.196078431372549,-137,0.0,1216,536,1328,920,336,5528,10.0625,-28.4375,-12.9375,-4.41015625,3.9970703125,-5.37109375,10,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1124,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.173333333333334,8.2,2.196078431372549,-137,0.0,448,5528,552,440,32,1512,10.0625,-75.9375,-22.6875,-4.2880859375,4.8369140625,-4.9287109375,10,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1125,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.213333333333333,2.196078431372549,-137,0.0,2032,5528,1992,320,1512,232,68.0625,-55.9375,-32.0625,-4.2880859375,5.3251953125,-4.5322265625,11,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1126,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.346666666666668,8.386666666666667,2.196078431372549,-137,0.0,72,1648,280,5528,3744,88,106.0625,-12.4375,-24.1875,-4.1357421875,5.4775390625,-4.2119140625,12,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1127,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.36,8.386666666666667,2.196078431372549,-137,0.0,3048,752,1144,5528,1448,1512,65.0625,-16.4375,-9.5625,-3.9375,5.7216796875,-3.9677734375,12,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1128,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.36,8.386666666666667,2.196078431372549,-137,0.0,2184,320,2256,56,488,5528,23.5625,-62.9375,-12.4375,-3.9677734375,6.1640625,-3.525390625,12,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1129,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.173333333333334,8.2,2.196078431372549,-137,0.0,1120,960,5528,1016,640,200,25.0625,-87.9375,-24.8125,-4.2421875,6.3779296875,-2.9755859375,13,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1130,b'KN6HCC',Idle,20,0,1,138000,19,6,0,0,8.133333333333333,8.173333333333334,52.15686274509804,-137,0.0,0,0,0,0,0,0,49.5625,0.0625,-20.0625,1.541015625,5.583984375,-5.4169921875,12,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1131,b'KN6HCC',Idle,20,0,1,138000,19,6,0,0,8.133333333333333,8.186666666666667,50.23529411764706,-137,0.0,0,0,0,0,0,0,78.5625,-71.4375,-35.3125,3.5546875,4.0732421875,-5.4931640625,10,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1132,b'KN6HCC',Idle,20,0,1,138000,19,6,0,0,8.120000000000001,8.173333333333334,49.96078431372549,-137,0.0,0,0,0,0,0,0,109.5625,-50.4375,-25.3125,4.2412109375,2.685546875,-5.294921875,9,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1133,b'KN6HCC',Idle,20,0,1,140000,19,6,0,0,8.120000000000001,8.173333333333334,52.431372549019606,-137,0.0,0,0,0,0,0,0,101.5625,-5.4375,-25.5625,4.8212890625,1.189453125,-5.0966796875,8,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1134,b'KN6HCC',Idle,20,0,1,138000,19,6,0,0,8.120000000000001,8.173333333333334,51.333333333333336,-137,0.0,0,0,0,0,0,0,81.0625,-7.4375,-35.9375,5.126953125,-0.4580078125,-4.8681640625,7,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1135,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.196078431372549,-137,0.0,2168,1240,544,2056,5528,416,40.0625,4.0625,-28.0625,-6.69921875,2.42578125,2.197265625,9,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1136,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.196078431372549,-137,0.0,5528,1048,1064,3520,2352,176,64.5625,-0.4375,-16.5625,-6.515625,1.3876953125,2.5634765625,9,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1137,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.196078431372549,-137,0.0,1400,424,920,5528,624,3168,73.5625,-48.9375,-14.9375,-6.271484375,0.1064453125,2.9443359375,10,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1138,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.196078431372549,-137,0.0,312,3152,632,5528,144,1216,64.0625,-70.9375,-27.3125,-5.859375,-1.3427734375,3.3720703125,11,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1139,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.213333333333333,2.196078431372549,-137,0.0,160,4112,48,2400,5528,1336,36.5625,-36.4375,-34.6875,-5.1884765625,-2.869140625,3.5703125,11,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1140,b'KN6HCC',Idle,20,1,1,140000,19,6,0,0,8.173333333333334,8.213333333333333,2.196078431372549,-137,0.0,896,1256,1840,64,5528,360,19.5625,9.0625,-24.3125,-4.07421875,-4.333984375,3.310546875,12,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1141,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.213333333333333,2.4705882352941178,-137,0.0,5528,2256,2824,384,968,968,55.0625,17.0625,-15.8125,-2.8076171875,-5.2802734375,2.685546875,13,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1142,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.173333333333334,8.213333333333333,2.196078431372549,-137,0.0,5528,152,480,3112,656,4296,85.5625,0.0625,-21.1875,-1.5869140625,-5.9970703125,1.7998046875,13,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1143,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.173333333333334,8.2,2.196078431372549,-137,0.0,3048,352,464,5528,680,296,65.5625,-1.9375,-31.9375,-0.5498046875,-6.591796875,0.6552734375,14,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1144,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.36,8.386666666666667,2.4705882352941178,-137,0.0,864,336,456,216,1344,5528,68.5625,20.5625,-17.0625,1.44921875,-5.0966796875,-4.2724609375,15,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1145,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.4705882352941178,-137,0.0,0,5528,4400,0,2824,0,20.5625,-19.9375,-7.5625,5.126953125,3.0205078125,-4.0283203125,18,80.6043956043956,102.84065934065933,512332.11,2023-04-20 19:06:01+00:00
1146,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.4705882352941178,-137,0.0,0,5528,16,0,0,3600,-1.9375,-1.4375,-19.4375,5.6298828125,3.08203125,-3.525390625,18,80.6043956043956,102.84065934065933,512332.11,2023-04-20 19:06:01+00:00
1147,b'KN6HCC',Idle,20,1,1,140000,19,6,0,0,8.146666666666667,8.2,10.980392156862745,-137,0.0,0,24,8,0,0,5528,10.5625,-49.4375,-30.9375,5.9814453125,2.8837890625,-2.9912109375,18,80.6043956043956,102.84065934065933,512332.11,2023-04-20 19:06:01+00:00
1148,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.133333333333333,8.186666666666667,51.05882352941177,-137,0.0,0,0,0,0,0,0,59.5625,-57.9375,-12.6875,6.1943359375,2.3037109375,-1.6181640625,16,80.6043956043956,102.84065934065933,512332.11,2023-04-20 19:06:01+00:00
1149,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.133333333333333,8.173333333333334,52.705882352941174,-137,0.0,0,0,0,0,0,0,78.5625,-82.9375,-28.6875,6.6064453125,0.9453125,0.2744140625,13,80.6043956043956,102.84065934065933,512332.11,2023-04-20 19:06:01+00:00
1150,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.146666666666667,8.2,1.9215686274509804,-137,0.0,2760,240,5528,576,544,432,64.5625,-16.9375,-19.6875,3.234375,-0.763671875,-5.951171875,1,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1151,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.146666666666667,8.2,1.9215686274509804,-137,0.0,40,1216,5528,1208,112,1704,47.5625,-1.4375,-23.9375,3.310546875,-1.0986328125,-5.9365234375,2,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1152,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,1.9215686274509804,-137,0.0,88,2824,2944,1296,280,1080,18.0625,-12.9375,-24.8125,3.40234375,-1.3583984375,-5.9208984375,2,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1153,b'KN6HCC',Idle,20,1,1,141000,19,6,0,0,8.146666666666667,8.2,1.9215686274509804,-137,0.0,248,1992,2464,80,168,5528,15.5625,-41.9375,-23.5625,3.3720703125,-1.48046875,-5.875,3,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1154,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.146666666666667,8.186666666666667,1.9215686274509804,-137,0.0,1120,200,600,2464,112,5528,32.0625,-54.4375,-17.9375,3.21875,-1.5419921875,-5.814453125,3,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1155,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.146666666666667,8.2,1.9215686274509804,-137,0.0,5528,440,456,608,696,488,53.0625,-34.9375,-14.6875,3.1279296875,-1.5263671875,-5.7685546875,4,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1156,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,1.9215686274509804,-137,0.0,1016,560,5528,848,320,2648,41.0625,4.0625,-20.8125,3.1279296875,-1.6025390625,-5.875,5,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1157,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.146666666666667,8.2,1.9215686274509804,-137,0.0,1208,544,5528,96,128,240,18.5625,-11.9375,-24.4375,3.158203125,-1.6181640625,-5.9970703125,5,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1158,b'KN6HCC',Idle,20,1,1,138000,19,6,0,0,8.16,8.2,2.4705882352941178,-137,0.0,904,0,0,5528,1016,0,10.5625,6.5625,-16.4375,0.77734375,1.7998046875,-7.0654296875,15,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1159,b'KN6HCC',Idle,20,1,1,138000,19,6,0,0,8.16,8.2,2.4705882352941178,-137,0.0,5528,0,0,3352,720,0,-9.4375,-29.4375,-18.1875,1.265625,2.3193359375,-6.9130859375,15,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1160,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.4705882352941178,-137,0.0,5528,0,0,736,920,0,0.5625,-63.9375,-20.8125,1.75390625,2.73046875,-6.6376953125,16,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1161,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.4705882352941178,-137,0.0,320,0,760,0,5528,0,23.0625,-83.4375,-19.8125,2.2119140625,3.0205078125,-6.2412109375,16,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1162,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.133333333333333,8.186666666666667,51.333333333333336,-137,0.0,0,0,0,0,0,0,65.5625,-84.4375,-20.1875,2.669921875,3.234375,-5.814453125,16,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1163,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.133333333333333,8.173333333333334,52.431372549019606,-137,0.0,0,0,0,0,0,0,73.0625,-65.9375,-15.3125,3.142578125,3.4326171875,-5.3408203125,15,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1164,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.133333333333333,8.186666666666667,51.333333333333336,-137,0.0,0,0,0,0,0,0,57.5625,-46.9375,-12.8125,3.630859375,3.6005859375,-4.8828125,14,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1165,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.133333333333333,8.186666666666667,50.509803921568626,-137,0.0,0,0,0,0,0,0,38.5625,-36.4375,-15.1875,4.150390625,3.7841796875,-4.3642578125,14,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1166,b'KN6HCC',Idle,20,0,1,140000,19,6,0,0,8.133333333333333,8.173333333333334,52.705882352941174,-137,0.0,0,0,0,0,0,0,21.5625,-43.9375,-20.8125,4.5615234375,4.0126953125,-3.830078125,13,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1167,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.133333333333333,8.186666666666667,50.509803921568626,-137,0.0,0,0,0,0,0,0,25.5625,-61.9375,-25.0625,4.8515625,4.1650390625,-3.2509765625,12,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1168,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.133333333333333,8.186666666666667,50.23529411764706,-137,0.0,0,0,0,0,0,0,39.5625,-70.4375,-23.4375,4.9736328125,4.287109375,-2.609375,12,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1169,b'KN6HCC',Idle,20,0,1,139000,19,6,0,0,8.120000000000001,8.173333333333334,52.431372549019606,-137,0.0,0,0,0,0,0,0,39.0625,-56.9375,-20.6875,5.095703125,4.439453125,-2.0908203125,11,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
1170,b'KN6HCC',Idle,20,1,1,138000,19,6,0,0,8.16,8.2,1.9215686274509804,-137,0.0,1336,3440,1528,888,5528,1104,74.5625,-43.9375,-27.5625,3.982421875,-4.349609375,-0.595703125,4,7.585164835164835,-171.03846153846155,508203.20499999996,2023-04-20 21:52:01+00:00
1171,b'KN6HCC',Idle,20,1,1,138000,19,6,0,0,8.146666666666667,8.2,1.9215686274509804,-137,0.0,496,4296,5528,1312,152,296,58.5625,-62.4375,-27.4375,3.2958984375,-4.9140625,-0.1376953125,5,11.37087912087912,-171.7912087912088,508221.51499999996,2023-04-20 21:53:01+00:00
1172,b'KN6HCC',Idle,20,1,1,138000,19,6,0,0,8.16,8.2,1.9215686274509804,-137,0.0,144,2472,5528,584,80,3152,43.5625,-63.4375,-22.5625,2.669921875,-5.310546875,0.2890625,6,13.326923076923077,-172.1868131868132,508276.44499999995,2023-04-20 21:53:32+00:00
1173,b'KN6HCC',Idle,20,1,1,138000,19,6,0,0,8.146666666666667,8.2,2.196078431372549,-137,0.0,1160,136,496,5528,136,224,80.5625,-54.4375,-23.4375,0.9765625,-5.5546875,1.541015625,8,26.747252747252748,-175.05494505494505,509329.26999999996,2023-04-20 21:57:05+00:00
1174,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.173333333333334,8.213333333333333,2.4705882352941178,-137,0.0,0,4464,16,3536,448,0,83.5625,16.0625,-20.5625,2.5634765625,5.279296875,3.3564453125,19,77.37362637362638,39.120879120879124,511206.045,2023-04-20 22:16:23+00:00
1175,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.186666666666667,2.4705882352941178,-137,0.0,0,5528,0,1672,96,112,93.0625,13.5625,-21.9375,2.837890625,5.904296875,2.166015625,19,73.02472527472527,28.587912087912088,509823.63999999996,2023-04-20 22:17:43+00:00
1176,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.4705882352941178,-137,0.0,0,5528,24,888,0,5528,99.5625,0.0625,-22.6875,3.3408203125,6.01171875,0.884765625,19,73.02472527472527,28.587912087912088,509823.63999999996,2023-04-20 22:17:43+00:00
1177,b'KN6HCC',Idle,20,1,1,139000,19,6,0,0,8.16,8.2,2.4705882352941178,-137,0.0,0,2256,696,0,0,5528,105.5625,-5.9375,-22.8125,4.119140625,5.5380859375,-0.2294921875,19,73.02472527472527,28.587912087912088,509823.63999999996,2023-04-20 22:17:43+00:00
1178,b'KN6HCC',Idle,20,1,1,141000,19,6,0,0,8.16,8.213333333333333,2.7450980392156863,-137,0.0,1120,0,3968,0,0,4728,99.5625,-18.9375,-21.3125,4.9736328125,4.455078125,-1.083984375,20,73.02472527472527,28.587912087912088,509823.63999999996,2023-04-20 22:17:43+00:00
1179,b'KN6HCC',Idle,20,1,1,140000,19,6,0,0,8.16,8.2,2.4705882352941178,-137,0.0,5528,0,1224,0,8,8,104.5625,-27.9375,-20.5625,5.6455078125,2.9296875,-1.5107421875,20,73.02472527472527,28.587912087912088,509823.63999999996,2023-04-20 22:17:43+00:00
